Index,Date,Time_Index,tcwl,tciw,SP,hum,tcc,u,v,temp,TP,SSRD,STRD,TSR,Power
57,4/3/2012 9:00,10,0.000507355,1.62E-05,94558,69.69038391,0.014354542,1.629550934,-1.718268394,290.1945801,0,0,1198467,0,0
58,4/3/2012 10:00,11,0.000286102,0,94601.3125,73.78526306,0,1.946388245,-1.375206947,289.246582,0,0,1180931.5,0,0
59,4/3/2012 11:00,12,8.77E-05,0,94618.625,78.55267334,0.013397217,1.356401443,-0.374372482,290.1608887,0,0,1176884,0,0
60,4/3/2012 12:00,13,0.000179291,0.000219345,94629.125,82.16970825,0.261322022,0.164655685,0.213218689,289.3857422,0,0,1176300.5,0,0
61,4/3/2012 13:00,14,0.000391006,0.001095712,94615.8125,84.65371704,0.846954346,-0.370965004,0.652084351,288.1875,0,0,1175080.5,0,0
62,4/3/2012 14:00,15,0.001585007,0.001210243,94596.6875,87.6469574,0.754592896,-0.744955063,0.975700378,286.7709961,0,0,1169473,0,0
63,4/3/2012 15:00,16,0.001674652,0.000205994,94572.5625,88.60574341,0.484634399,-0.71096611,1.17579174,286.3623047,0,0,1171624,0,0
64,4/3/2012 16:00,17,0.001039505,0.000116184,94561.5,89.32965088,0.240020752,-0.62700367,1.231590271,286.2119141,0,0,1162992,0,0
65,4/3/2012 17:00,18,0.00044632,3.88E-05,94540.3125,89.59869385,0.061553955,-0.566163063,1.18297863,285.9753418,0,0,1146960,0,0
66,4/3/2012 18:00,19,0.000974655,0,94541.5625,89.66564941,0.019714355,-0.841594696,1.268485069,285.248291,0,0,1141760,0,0
67,4/3/2012 19:00,20,0.004112244,0,94596.625,89.57183838,0.068725586,-1.345306396,1.635280609,284.6279297,0,0,1157664,0,0
68,4/3/2012 20:00,21,0.010818481,5.87E-06,94638.875,88.2918396,0.225982666,-1.129434586,1.474434853,285.1804199,0,30882,1168720,59924,0.016730769
69,4/3/2012 21:00,22,0.014381409,0.000109673,94693.25,86.52755737,0.540039063,-0.956645012,1.390478134,286.3483887,0,358688,1203416,487026,0.213653846
70,4/3/2012 22:00,23,0.015798569,0.000138223,94739.5,79.65402222,0.209838867,-1.25841713,1.512768745,289.4865723,0,994525.5,1270488,1230748.5,0.565384615
71,4/3/2012 23:00,24,0.017446518,0.000166759,94767.4375,73.37730408,0.310333252,-1.547785759,0.818566322,292.1496582,0,1582222.5,1303040,1890662.5,0.708782051
72,4/4/2012 0:00,1,0.015972137,0.000160664,94768.5625,68.80641174,0.306854248,-1.731227875,-0.165064812,294.003418,0,1909080.667,1314528,2244989,0.754102564
73,4/4/2012 1:00,2,0.012851715,6.10E-05,94739.5625,68.20748901,0.505828857,-2.060939789,-0.942290306,294.9448242,0,2235938.833,1326016,2599315.5,0.745897436
74,4/4/2012 2:00,3,0.053970337,7.74E-05,94668.75,63.23384094,0.658721924,-1.492095947,-2.201024055,296.2089844,0,2562797,1337504,2953642,0.68275641
75,4/4/2012 3:00,4,0.106140137,2.22E-05,94615.5625,59.04519653,0.638214111,-0.417736054,-2.744015694,296.8547363,0.000171244,2069068,1348727,2527150.5,0.521025641
76,4/4/2012 4:00,5,0.068321228,0,94575.9375,57.8502655,0.495758057,-0.11923027,-2.499527931,296.7788086,0.000191182,1600427,1387129,2068110.5,0.338461538
77,4/4/2012 5:00,6,0.077926636,0,94571.0625,57.43788147,0.50881958,-0.331121445,-2.033520699,296.875,0.000228167,1280732.5,1387116,1693805.5,0.209935897
78,4/4/2012 6:00,7,0.087532043,0,94606.25,60.91053772,0.534576416,-1.089712143,-1.715860367,296.3208008,0.000302613,836943.5,1351219,1156425.5,0.048589744
79,4/4/2012 7:00,8,0.043708801,0,94649.375,68.15542603,0.343765259,-2.120662689,-1.250066757,295.2612305,0.000314504,377286,1293514,551175,0.014423077
80,4/4/2012 8:00,9,0.019561768,0,94697.9375,74.81019592,0.194549561,-2.506884575,-0.9520998,293.0314941,0.000316918,46238.5,1265882,97418,6.41E-05
81,4/4/2012 9:00,10,0.014076233,0,94759.375,78.23286438,0.118179321,-2.666511536,-0.791671753,291.9020996,0.000317276,0,1250594,0,0
82,4/4/2012 10:00,11,0.006422043,0,94842.6875,81.70762634,0.182647705,-2.406463623,-0.427889824,290.9040527,0.000318944,0,1231093,0,0
83,4/4/2012 11:00,12,0.003377914,0,94878.75,86.10977173,0.057830811,-1.854642868,0.161747932,289.7800293,0.000318944,0,1212505,0,0
84,4/4/2012 12:00,13,0.002550125,0,94915.625,89.25956726,0.076721191,-1.694310188,1.046178818,288.4736328,0.000318289,0,1210601,0,0
85,4/4/2012 13:00,14,0.002475739,0,94899.3125,92.25909424,0.093658447,-0.997034073,1.563719749,288.0168457,0.000318289,0,1197901,0,0
86,4/4/2012 14:00,15,0.00144577,0,94877.0625,94.63748169,0.09828186,-0.880581856,1.740345001,287.2346191,0.000318289,0,1172944,0,0
87,4/4/2012 15:00,16,0.001073837,0,94865.875,95.72532654,0.082489014,-1.008526802,1.627788544,286.7802734,0.000318289,0,1164448,0,0
88,4/4/2012 16:00,17,0.000911713,0,94844.125,96.95019531,0.052642822,-1.074121475,1.613736153,286.3530273,0.000318289,0,1158016,0,0
89,4/4/2012 17:00,18,0.001750946,0,94828.6875,97.82765198,0.103973389,-1.045578957,1.592356682,286.065918,0.000318289,0,1160616,0,0
90,4/4/2012 18:00,19,0.006561279,0,94848.375,98.55740356,0.336364746,-0.995844841,1.530291557,285.892334,0.00031957,0,1193232,0,0
91,4/4/2012 19:00,20,0.022407532,0,94900.3125,99.41627502,0.982116699,-0.884967804,1.195948601,286.3144531,0.000325203,0,1241816,0,0
92,4/4/2012 20:00,21,0.039142609,0,94951.1875,99.61083984,1,-0.823866844,1.079847336,286.5805664,0.000330776,23849.5,1294216,53801,0.001346154
93,4/4/2012 21:00,22,0.048976898,0,94990.375,98.85044861,1,-1.112315178,1.445384979,287.4777832,0.000342518,229865,1335720,385576,0.018397436
94,4/4/2012 22:00,23,0.025643826,0,95050.125,90.84634399,0.940002441,-1.48052597,1.454460144,289.0192871,0.000353485,673746,1362232,983041.5,0.050641026
95,4/4/2012 23:00,24,0.013049126,0,95084.375,85.20581055,0.813079834,-1.542251587,0.878116608,290.6987305,0.000354201,1321164.5,1357032,1688746.5,0.065833333
96,4/5/2012 0:00,1,0.001777649,0,95082.625,80.23246765,0.426773071,-1.356940269,0.396690369,292.5996094,0.000354201,1457422.333,1374237.667,1882493.5,0.114807692
97,4/5/2012 1:00,2,0.06086731,0,95052.8125,70.63244629,0.890716553,-1.270461082,-0.842893601,294.7202148,0,1593680.167,1391443.333,2076240.5,0.143910256
98,4/5/2012 2:00,3,0.169647217,0,94967.5,64.94113159,0.975891113,-0.369400978,-1.674007416,296.1906738,0.000341699,1729938,1408649,2269987.5,0.291666667
99,4/5/2012 3:00,4,0.095085144,0,94903.125,63.52468872,0.672851563,-0.486637116,-1.19473362,296.0197754,0.000348255,1340009,1447124.5,1940459.5,0.530576923
100,4/5/2012 4:00,5,0.032864466,0,94851,61.86503601,0.414886475,-0.842734337,-0.715948105,296.4638672,0.000360429,1489904.5,1438904,1981650.5,0.43474359
101,4/5/2012 5:00,6,0.035816915,0,94812.4375,59.62223816,0.242370606,-0.986803055,-0.642158508,296.8039551,0.000369102,1328101,1369419,1713978.5,0.194487179
102,4/5/2012 6:00,7,0.037246704,0,94827.5,58.77349854,0.360107422,-1.225887299,-1.052643776,296.7077637,0.000370115,881839.5,1333681.5,1170578,0.057179487
103,4/5/2012 7:00,8,0.028202057,0,94863.1875,62.03182983,0.298995972,-1.168458939,-1.2263937,295.8510742,0.000369608,367327.5,1305523.5,535389.5,0.012564103
104,4/5/2012 8:00,9,0.012613297,0,94891.9375,67.90325928,0.186706543,-1.388213158,-1.463539124,293.0834961,0.000369608,55967,1275800.5,104991,6.41E-05
105,4/5/2012 9:00,10,0.004989624,0,94964.6875,70.86979675,0.053314209,-1.801319122,-1.140231133,292.1333008,0.000369608,0,1250691,0,0
106,4/5/2012 10:00,11,0.007600784,0,95043.9375,73.94673157,0.046112061,-2.277619362,-0.392104149,291.1401367,0.000369608,0,1220755.5,0,0
107,4/5/2012 11:00,12,0.009542465,0,95076.1875,79.42721558,0.138580322,-2.343209267,-0.060688972,290.2980957,0.00037241,0,1215778.5,0,0
108,4/5/2012 12:00,13,0.007974625,0,95102.1875,84.03846741,0.153213501,-1.854221344,0.230442047,289.3503418,0.000373393,0,1206189,0,0
109,4/5/2012 13:00,14,0.006184578,0,95069.125,87.41564941,0.089691162,-1.450204849,0.814248085,288.2937012,0.000373781,0,1188762.5,0,0
110,4/5/2012 14:00,15,0.006626129,0,95051.4375,90.32780457,0.078826904,-1.293736458,1.136377335,287.598877,0.000374794,0,1196624,0,0
111,4/5/2012 15:00,16,0.006381989,0,95032.1875,92.24432373,0.151885986,-1.167197227,0.95266819,287.6252441,0.00037545,0,1198408,0,0
112,4/5/2012 16:00,17,0.004621506,0,94997,93.60044861,0.135559082,-1.218704224,1.066754341,287.0065918,0.00037545,0,1186096,0,0
113,4/5/2012 17:00,18,0.00645585,0,94966.375,94.3170929,0.152648926,-1.04784584,1.185034752,286.6364746,0.000376165,0,1182680,0,0
114,4/5/2012 18:00,19,0.009487152,0,94968.125,95.2102356,0.18661499,-1.013585091,1.261163712,286.1865234,0.000378579,0,1188488,0,0
115,4/5/2012 19:00,20,0.011852264,0,94996.0625,95.55491638,0.194366455,-0.952600479,1.193256378,286.2133789,0.000381708,0,1182552,0,0
116,4/5/2012 20:00,21,0.012638092,0,95025,95.66464233,0.270050049,-1.003707886,1.385773659,285.628418,0.00038448,31804,1170048,58556,0.015897436
117,4/5/2012 21:00,22,0.011517525,0,95018.3125,95.60652161,0.210449219,-0.711614609,1.103033066,286.7290039,0.000387609,348656,1190512,474296.5,0.196153846
118,4/5/2012 22:00,23,0.003065109,0,95030.8125,87.84429932,0.236495972,-1.269030571,0.735164642,288.8203125,0.000389367,997673,1204792,1226159.5,0.573717949
119,4/5/2012 23:00,24,0.002170563,0,95024.625,81.16828918,0.134017944,-1.131651878,-0.104237557,290.652832,0.000390023,1589795.5,1216560,1886551.5,0.665961538
120,4/6/2012 0:00,1,0.001787186,0,94983,76.79664612,0.041412354,-1.092358589,-0.636347771,292.0478516,0.000390023,1906131.167,1248087,2222077.667,0.765705128
121,4/6/2012 1:00,2,0.00188446,0,94917.0625,72.10778809,0.033630371,-0.530202866,-1.497364998,294.0063477,0,2222466.833,1279614,2557603.833,0.685769231
122,4/6/2012 2:00,3,0.011533737,0,94830.9375,67.74797058,0.117889404,0.347594261,-2.276397705,295.4501953,0,2538802.5,1311141,2893130,0.592051282
123,4/6/2012 3:00,4,0.111858368,0.000327587,94739.6875,63.4178772,0.452758789,1.775917053,-2.699770927,296.3278809,8.41E-05,2034609.5,1356162.5,2462075,0.57025641
124,4/6/2012 4:00,5,0.103549957,0.005903244,94672.875,61.13749695,1,2.369630814,-2.508481979,296.5,0.000151753,1358953,1356293,1820700,0.401153846
125,4/6/2012 5:00,6,0.074653625,0.004585266,94610,60.53059387,0.98739624,2.191403389,-2.405546188,296.2231445,0.000160366,1086437,1377636.5,1469108,0.211410256
126,4/6/2012 6:00,7,0.047246117,0.002923727,94591.0625,59.35743713,0.941725075,2.275777817,-2.539503098,296.4702148,0.000194341,832775.5,1341115,1101482.5,0.073846154
127,4/6/2012 7:00,8,0.031680245,0.001905747,94574.8125,63.44313049,0.888637424,1.371965408,-1.80443573,295.2971191,0.000195354,320771.5,1285035.5,476506.5,0.017371795
128,4/6/2012 8:00,9,0.024820328,0.00202636,94605.8125,67.36553955,0.968626678,1.414550781,-1.694457054,293.520752,0.000195384,54048,1298935.5,93911.5,6.41E-05
129,4/6/2012 9:00,10,0.002949715,0.003051999,94617.125,70.7880249,0.891421497,1.2977705,-1.700605392,292.5893555,0.000195384,0,1261989.5,0,0
130,4/6/2012 10:00,11,0.002277374,0.00361815,94615.25,73.89990234,0.999031007,1.162963867,-1.870576859,291.3737793,0.000195384,0,1218787,59.5,0
131,4/6/2012 11:00,12,0.000923157,0.00958252,94584.4375,74.99969482,1,0.910897255,-2.242650986,290.9094238,0.000195384,0,1215359,59.5,0
132,4/6/2012 12:00,13,0.00069809,0.009273529,94525.875,74.61651611,0.994219184,0.967316628,-2.66602993,290.8898926,0.000195384,0,1214535,0,0
133,4/6/2012 13:00,14,0.004341125,0.009452835,94478.5,74.10624695,0.617780924,1.407344818,-2.704147339,290.7421875,0.000195384,0,1215558,0,0
134,4/6/2012 14:00,15,0.022224426,0.007098921,94441.6875,73.83277893,0.753984511,2.128288269,-2.42766571,290.6555176,0.000195384,0,1244086,0,0
135,4/6/2012 15:00,16,0.0078125,0.011562347,94409,72.84675598,0.824641705,2.799093246,-2.388338089,290.9294434,0.000195384,0,1250056,0,0
136,4/6/2012 16:00,17,0.003036499,0.002880096,94412.75,73.23968506,0.343079686,3.923478127,-1.819106102,290.7749023,0.000195742,0,1205864,0,0
137,4/6/2012 17:00,18,0,0.002267838,94417.4375,77.68132019,0.383270264,4.13242054,-0.199350357,289.8491211,0.000195742,0,1164584,0,0
138,4/6/2012 18:00,19,0,0.001239777,94450.375,73.77723694,0.352752686,3.394238472,0.282260895,288.7648926,0.000195742,0,1129616,0,0
139,4/6/2012 19:00,20,0,0,94491.5625,63.90968323,0,2.638450623,-0.437296867,287.4858398,0.000195742,0,1072288,0,0
140,4/6/2012 20:00,21,0,0,94569.875,56.76290894,0,2.842995644,-0.634771347,286.1608887,0.000195742,34637.5,980272,54034.5,0.0125
141,4/6/2012 21:00,22,0,0,94660.4375,58.24838257,0,2.334516525,-0.585645676,284.9162598,0.000195742,396970.5,939792,463158,0.248333333
142,4/6/2012 22:00,23,0,0,94743.25,58.80953979,0,2.046388626,-0.634778976,286.7661133,0.000195742,1109568,963728,1204386.5,0.646666667
143,4/6/2012 23:00,24,0,0,94793.5625,51.72666931,0,0.984120369,-0.440719307,288.3752441,0.000195742,1825432,987392,1916807,0.78025641
144,4/7/2012 0:00,1,0,0,94791.6875,47.13150024,0,0.373238564,-0.86402911,289.9277344,0.000195742,2179487.167,1011382.188,2275142.833,0.829423077
145,4/7/2012 1:00,2,0,0,94757.5,46.74232483,0,2.197602272,-1.310305595,291.6594238,0,2533542.333,1035372.375,2633478.667,0.813589744
146,4/7/2012 2:00,3,0,0,94714,41.56718445,0,2.084272385,-1.605901718,292.8220215,0,2887597.5,1059362.563,2991814.5,0.758076923
147,4/7/2012 3:00,4,0,0,94672.4375,38.19422913,0,2.004965782,-1.804682732,293.5935059,0,2777660.5,1066546.5,2895571,0.641538462
148,4/7/2012 4:00,5,0,0,94645.6875,36.87911987,0,1.831564903,-2.119558334,293.9663086,0,2432642.5,1066623.5,2568854,0.4725
149,4/7/2012 5:00,6,0,0,94662,37.34101868,0,2.420876503,-2.739507675,293.6791992,0,1883909.5,1059337,2036197.5,0.248782051
150,4/7/2012 6:00,7,0,0,94694.5625,39.19078064,0,2.35439682,-2.389270782,292.7910156,0,1191187,1040308,1341398,0.056217949
151,4/7/2012 7:00,8,0,0,94754.0625,43.73782349,0,1.291649818,-1.978932381,291.229248,0,468879,1006770,575871,0.009166667
152,4/7/2012 8:00,9,0,0,94826.875,49.44204712,0,1.088053703,-1.986083031,288.0180664,0,59775.5,987004.5,95747,6.41E-05
153,4/7/2012 9:00,10,0,0,94895.8125,54.08493042,0,0.656002998,-1.890786171,286.0532227,0,0,983555,0,0
154,4/7/2012 10:00,11,0,0,94970.4375,59.53988647,0,-0.581911087,-1.733222008,284.527832,0,0,980385,201.5,0
155,4/7/2012 11:00,12,8.39E-05,0,95030,65.59968567,0,-1.831729889,-1.113746643,283.8623047,0,0,982371.5,201.5,0
156,4/7/2012 12:00,13,0.001338959,0,95059,72.81442261,0.003356934,-2.378716469,-0.4944067,283.729248,0,0,987411,0,0
157,4/7/2012 13:00,14,0.003730774,0,95059.8125,79.46537781,0.038513184,-2.144875526,-0.393280029,283.4145508,0,0,990070,0,0
158,4/7/2012 14:00,15,0.020149231,0.002949476,95044.5625,82.62019348,0.905548096,-2.03579998,-0.087438583,282.7062988,0,0,1010942.5,0,0
159,4/7/2012 15:00,16,0.0391922,0.006059408,95036.625,82.76829529,0.773345947,-1.892835617,0.213271141,282.7124023,0,0,1075417,0,0
160,4/7/2012 16:00,17,0.044235229,0.00051713,95005.4375,82.39576721,0.525878906,-1.644645691,-0.005056381,283.3776855,0,0,1123822,0,0
161,4/7/2012 17:00,18,0.040924072,5.51E-05,94960.625,82.21957397,0.555603027,-1.546147346,-0.351885796,283.5458984,0,0,1149171.5,0,0
162,4/7/2012 18:00,19,0.043930054,0.000613689,94930.875,82.56369019,0.599700928,-1.477897644,-0.531654358,283.8894043,0,0,1172432,0,0
163,4/7/2012 19:00,20,0.047019959,0.005194426,94906.8125,82.97181702,0.907104492,-1.268211365,-0.634123802,283.9750977,6.19E-05,0,1188704,0,0
164,4/7/2012 20:00,21,0.046180725,0.002336502,94902.0625,84.05375671,0.697753906,-1.183460236,-0.648685455,284.1721191,7.30E-05,23510,1149640,44339.5,0.009166667
165,4/7/2012 21:00,22,0.045734406,0.002963066,94894.875,85.96289062,0.773263276,-1.019070625,-0.68180275,284.1210938,8.17E-05,212852,1158672,323811.5,0.101410256
166,4/7/2012 22:00,23,0.062129974,0.000591278,94925.3125,82.75759888,0.865937352,-1.10395813,-1.50274086,285.7575684,8.87E-05,646954.5,1236536,870568,0.314615385
167,4/7/2012 23:00,24,0.111667633,0.003022446,94916.6875,72.62611389,0.990659297,-0.214148521,-3.744122505,287.8981934,9.66E-05,927148.5,1290032,1282512,0.269102564
168,4/8/2012 0:00,1,0.16683197,0.009800587,94855.4375,68.76185608,1,1.445681572,-4.045055389,289.1730957,0.000224203,937119.5313,1322446.667,1382525.167,0.362820513
169,4/8/2012 1:00,2,0.19821167,0.00607872,94713.125,71.75868225,1.000006676,1.11882782,-3.455931664,289.5163574,0,947090.5625,1354861.333,1482538.333,0.396923077
170,4/8/2012 2:00,3,0.162055969,0.000314713,94610.8125,67.82633972,0.967467785,2.355145454,-3.560808182,290.7766113,0.000433296,957061.5938,1387276,1582551.5,0.565576923
